Timestamp,Day,Hour,Total Hours,Load,PV,Tou Tariff,FiT,PV to Load,PV to EV,PV to Grid,EV to Load,EV to Grid,Grid to Load,Grid to EV,Purchase,Sell,Bill
3:00:00 pm,2,15,399,1.4477,0.278028,0.19,0.12,0.278028,0,0,0,0,1.16967,0,0.2222373,0,0.2222373
4:00:00 pm,2,16,400,1.76291,0,0.19,0.12,0,0,0,0,0,1.76291,0,0.3349529,0,0.3349529
5:00:00 pm,2,17,401,2.38141,0,0.19,0.12,0,0,0,0,0,2.38141,0,0.4524679,0,0.4524679
6:00:00 pm,2,18,402,2.77246,0,0.19,0.12,0,0,0,0,0,2.77246,0,0.5267674,0,0.5267674
7:00:00 pm,2,19,403,2.75284,0,0.19,0.12,0,0,0,0,0,2.75284,0,0.5230396,0,0.5230396
8:00:00 pm,2,20,404,2.55706,0,0.19,0.12,0,0,0,0,0,2.55706,0,0.4858414,0,0.4858414
9:00:00 pm,2,21,405,2.33095,0,0.19,0.12,0,0,0,0,0,2.33095,0,0.4428805,0,0.4428805
10:00:00 pm,2,22,406,1.92182,0,0.19,0.12,0,0,0,0,0,1.92182,0,0.3651458,0,0.3651458
11:00:00 pm,2,23,407,1.50784,0,0.19,0.12,0,0,0,0,0,1.50784,0,0.2864896,0,0.2864896
12:00:00 am,3,0,408,1.08814,0,0.19,0.12,0,0,0,0,0,1.08814,0,0.2067466,0,0.2067466
1:00:00 am,3,1,409,0.913655,0,0.19,0.12,0,0,0,0,0,0.913655,0,0.17359445,0,0.17359445
2:00:00 am,3,2,410,0.857156,0,0.19,0.12,0,0,0,0,0,0.857156,0,0.16285964,0,0.16285964
3:00:00 am,3,3,411,0.853891,0,0.19,0.12,0,0,0,0,0,0.853891,0,0.16223929,0,0.16223929
4:00:00 am,3,4,412,0.896437,0,0.19,0.12,0,0,0,0,0,0.896437,0,0.17032303,0,0.17032303
5:00:00 am,3,5,413,1.14797,0,0.19,0.12,0,0,0,0,0,1.14797,0,0.2181143,0,0.2181143
6:00:00 am,3,6,414,1.73145,0,0.19,0.12,0,0,0,0,0,1.73145,0,0.3289755,0,0.3289755
7:00:00 am,3,7,415,2.1586,0,0.19,0.12,0,0,0,0,0,2.1586,0,0.410134,0,0.410134
8:00:00 am,3,8,416,2.05781,1.1947,0.19,0.12,1.1947,0,0,0,0,0.863103,0,0.16398957,0,0.16398957
9:00:00 am,3,9,417,1.79597,2.32847,0.19,0.12,1.79597,0.532505,0,0,0,0,0,0,0,0
10:00:00 am,3,10,418,1.72786,3.08342,0.19,0.12,1.72786,1.35557,0,0,0,0,0,0,0,0
11:00:00 am,3,11,419,1.61671,3.44531,0.19,0.12,1.61671,1.8286,0,0,0,0,0,0,0,0
12:00:00 pm,3,12,420,1.53247,3.51806,0.19,0.12,1.53247,1.9856,0,0,0,0,0,0,0,0
1:00:00 pm,3,13,421,1.47761,3.28567,0.19,0.12,1.47761,1.80806,0,0,0,0,0,0,0,0
2:00:00 pm,3,14,422,1.43724,2.74716,0.19,0.12,1.43724,0.749649,0.56027,0,0,0,0,0,0.0672324,-0.0672324
3:00:00 pm,3,15,423,1.51658,1.88503,0.19,0.12,1.51658,0,0.368448,0,0,0,0,0,0.04421376,-0.04421376
4:00:00 pm,3,16,424,1.81827,0.709377,0.19,0.12,0.709377,0,0,0,0,1.10889,0,0.2106891,0,0.2106891
5:00:00 pm,3,17,425,2.43144,0,0.19,0.12,0,0,0,0.887599,0,1.54384,0,0.2933296,0,0.2933296
6:00:00 pm,3,18,426,2.81654,0,0.19,0.12,0,0,0,1.2727,0,1.54384,0,0.2933296,0,0.2933296
7:00:00 pm,3,19,427,2.78632,0,0.19,0.12,0,0,0,1.24249,0,1.54384,0,0.2933296,0,0.2933296
8:00:00 pm,3,20,428,2.58391,0,0.19,0.12,0,0,0,1.04008,0,1.54384,0,0.2933296,0,0.2933296
9:00:00 pm,3,21,429,2.35618,0,0.19,0.12,0,0,0,0.812343,0,1.54384,0,0.2933296,0,0.2933296
10:00:00 pm,3,22,430,1.94448,0,0.19,0.12,0,0,0,0.40064,0,1.54384,0,0.2933296,0,0.2933296
11:00:00 pm,3,23,431,1.52906,0,0.19,0.12,0,0,0,0,0,1.52906,0,0.2905214,0,0.2905214
12:00:00 am,4,0,432,1.10814,0,0.19,0.12,0,0,0,0,0,1.10814,0,0.2105466,0,0.2105466
1:00:00 am,4,1,433,0.93695,0,0.19,0.12,0,0,0,0,0,0.93695,0,0.1780205,0,0.1780205
2:00:00 am,4,2,434,0.878264,0,0.19,0.12,0,0,0,0,0,0.878264,0,0.16687016,0,0.16687016
3:00:00 am,4,3,435,0.876043,0,0.19,0.12,0,0,0,0,0,0.876043,0,0.16644817,0,0.16644817
4:00:00 am,4,4,436,0.922633,0,0.19,0.12,0,0,0,0,0,0.922633,0,0.17530027,0,0.17530027
5:00:00 am,4,5,437,1.17517,0,0.19,0.12,0,0,0,0,0,1.17517,0,0.2232823,0,0.2232823
6:00:00 am,4,6,438,1.75888,0,0.19,0.12,0,0,0,0.215044,0,1.54384,0,0.2933296,0,0.2933296
7:00:00 am,4,7,439,2.18901,0,0.19,0.12,0,0,0,0.645172,0,1.54384,0,0.2933296,0,0.2933296
8:00:00 am,4,8,440,2.07453,0.0870179,0.19,0.12,0.0870179,0,0,0.443669,0,1.54384,0,0.2933296,0,0.2933296
9:00:00 am,4,9,441,1.782,2.22313,0.19,0.12,1.782,0.441129,0,0,0,0,0,0,0,0
10:00:00 am,4,10,442,1.68614,1.96663,0.19,0.12,1.68614,0.28049,0,0,0,0,0,0,0,0
11:00:00 am,4,11,443,1.55386,2.26181,0.19,0.12,1.55386,0.70795,0,0,0,0,0,0,0,0
12:00:00 pm,4,12,444,1.44247,3.41407,0.19,0.12,1.44247,1.97161,0,0,0,0,0,0,0,0
1:00:00 pm,4,13,445,1.35965,2.52653,0.19,0.12,1.35965,1.16688,0,0,0,0,0,0,0,0
2:00:00 pm,4,14,446,1.31714,1.85332,0.19,0.12,1.31714,0.536181,0,0,0,0,0,0,0,0
3:00:00 pm,4,15,447,1.39717,1.71013,0.19,0.12,1.39717,0.312965,0,0,0,0,0,0,0,0
4:00:00 pm,4,16,448,1.71687,0.134939,0.19,0.12,0.134939,0,0,0.038093,0,1.54384,0,0.2933296,0,0.2933296
5:00:00 pm,4,17,449,2.34254,0,0.19,0.12,0,0,0,0.798697,0,1.54384,0,0.2933296,0,0.2933296
6:00:00 pm,4,18,450,2.73897,0,0.19,0.12,0,0,0,1.19514,0,1.54384,0,0.2933296,0,0.2933296
7:00:00 pm,4,19,451,2.7173,0,0.19,0.12,0,0,0,1.17346,0,1.54384,0,0.2933296,0,0.2933296
8:00:00 pm,4,20,452,2.52043,0,0.19,0.12,0,0,0,0.976597,0,1.54384,0,0.2933296,0,0.2933296
9:00:00 pm,4,21,453,2.29826,0,0.19,0.12,0,0,0,0.754427,0,1.54384,0,0.2933296,0,0.2933296
10:00:00 pm,4,22,454,1.88668,0,0.19,0.12,0,0,0,0.342842,0,1.54384,0,0.2933296,0,0.2933296
11:00:00 pm,4,23,455,1.47133,0,0.19,0.12,0,0,0,0,0,1.47133,0,0.2795527,0,0.2795527
12:00:00 am,5,0,456,1.05017,0,0.19,0.12,0,0,0,0,0,1.05017,0,0.1995323,0,0.1995323
1:00:00 am,5,1,457,0.874795,0,0.19,0.12,0,0,0,0,0,0.874795,0,0.16621105,0,0.16621105
2:00:00 am,5,2,458,0.817931,0,0.19,0.12,0,0,0,0,0,0.817931,0,0.15540689,0,0.15540689
3:00:00 am,5,3,459,0.809758,0,0.19,0.12,0,0,0,0,0,0.809758,0,0.15385402,0,0.15385402
4:00:00 am,5,4,460,0.853867,0,0.19,0.12,0,0,0,0,0,0.853867,0,0.16223473,0,0.16223473
5:00:00 am,5,5,461,1.10857,0,0.19,0.12,0,0,0,0,0,1.10857,0,0.2106283,0,0.2106283
6:00:00 am,5,6,462,1.69332,0,0.19,0.12,0,0,0,0.149484,0,1.54384,0,0.2933296,0,0.2933296
7:00:00 am,5,7,463,2.0978,0,0.19,0.12,0,0,0.00E+00,0.0703916,0,2.02741,0,0.3852079,0,0.3852079
8:00:00 am,5,8,464,2.01798,0.274657,0.19,0.12,0.274657,0,0.00E+00,0,0,1.74332,0,0.3312308,0,0.3312308
9:00:00 am,5,9,465,1.75931,0.427123,0.19,0.12,0.427123,0,0,0,0,1.33219,0,0.2531161,0,0.2531161
10:00:00 am,5,10,466,1.67743,0.519127,0.19,0.12,0.519127,0,0.00E+00,0,0,1.15831,0,0.2200789,0,0.2200789
11:00:00 am,5,11,467,1.55313,1.06267,0.19,0.12,1.06267,0,0,0,0,0.490453,0,0.09318607,0,0.09318607
12:00:00 pm,5,12,468,1.44483,2.37104,0.19,0.12,1.44483,0.92621,0,0,0,0,0,0,0,0
1:00:00 pm,5,13,469,1.35622,1.76186,0.19,0.12,1.35622,0.40564,0,0,0,0,0,0,0,0
2:00:00 pm,5,14,470,1.30763,2.43112,0.19,0.12,1.30763,1.12348,0,0,0,0,0,0,0,0
3:00:00 pm,5,15,471,1.36636,1.30651,0.19,0.12,1.30651,0,0,0,0,0.0598477,0,0.011371063,0,0.011371063
4:00:00 pm,5,16,472,1.67969,0.368064,0.19,0.12,0.368064,0,0,0,0,1.31163,0,0.2492097,0,0.2492097
5:00:00 pm,5,17,473,2.28383,0,0.19,0.12,0,0,0,0.739989,0,1.54384,0,0.2933296,0,0.2933296
6:00:00 pm,5,18,474,2.68705,0,0.19,0.12,0,0,0,1.14321,0,1.54384,0,0.2933296,0,0.2933296
7:00:00 pm,5,19,475,2.65322,0,0.19,0.12,0,0,0,0.36849,0,2.28473,0,0.4340987,0,0.4340987
8:00:00 pm,5,20,476,2.45632,0,0.19,0.12,0,0,0,0,0,2.45632,0,0.4667008,0,0.4667008
9:00:00 pm,5,21,477,2.23112,0,0.19,0.12,0,0,0,0,0,2.23112,0,0.4239128,0,0.4239128
10:00:00 pm,5,22,478,1.81775,0,0.19,0.12,0,0,0,0,0,1.81775,0,0.3453725,0,0.3453725
11:00:00 pm,5,23,479,1.40001,0,0.19,0.12,0,0,0,0,0,1.40001,0,0.2660019,0,0.2660019
12:00:00 am,6,0,480,0.995452,0,0.19,0.12,0,0,0,0,0,0.995452,0,0.18913588,0,0.18913588
1:00:00 am,6,1,481,0.813959,0,0.19,0.12,0,0,0,0,0,0.813959,0,0.15465221,0,0.15465221
2:00:00 am,6,2,482,0.755456,0,0.19,0.12,0,0,0,0,0,0.755456,0,0.14353664,0,0.14353664
3:00:00 am,6,3,483,0.746631,0,0.19,0.12,0,0,0,0,0,0.746631,0,0.14185989,0,0.14185989
4:00:00 am,6,4,484,0.802433,0,0.19,0.12,0,0,0,0,0,0.802433,0,0.15246227,0,0.15246227
5:00:00 am,6,5,485,1.07536,0,0.19,0.12,0,0,0,0,0,1.07536,0,0.2043184,0,0.2043184
6:00:00 am,6,6,486,1.71762,0,0.19,0.12,0,0,0,0,0,1.71762,0,0.3263478,0,0.3263478
7:00:00 am,6,7,487,2.15125,0,0.19,0.12,0,0,0.00E+00,0,0,2.15125,0,0.4087375,0,0.4087375
8:00:00 am,6,8,488,2.0669,0.57474,0.19,0.12,0.57474,0,0,0,0,1.49216,0,0.2835104,0,0.2835104
9:00:00 am,6,9,489,1.79528,2.46695,0.19,0.12,1.79528,0.671665,0.00E+00,0,0,0,0,0,0,0
10:00:00 am,6,10,490,1.68945,2.3968,0.19,0.12,1.68945,0.707349,0,0,0,0,0,0,0,0
11:00:00 am,6,11,491,1.5638,2.55655,0.19,0.12,1.5638,0.992745,0,0,0,0,0,0,0,0
12:00:00 pm,6,12,492,1.45008,2.66298,0.19,0.12,1.45008,1.21289,0,0,0,0,0,0,0,0
1:00:00 pm,6,13,493,1.3652,2.72734,0.19,0.12,1.3652,1.36214,0,0,0,0,0,0,0,0
2:00:00 pm,6,14,494,1.31522,2.11315,0.19,0.12,1.31522,0.797932,0,0,0,0,0,0,0,0
3:00:00 pm,6,15,495,1.3879,1.45129,0.19,0.12,1.3879,0.0633974,0,0,0,0,0,0,0,0
4:00:00 pm,6,16,496,1.70814,0.103413,0.19,0.12,0.103413,0,0,0.0608859,0,1.54384,0,0.2933296,0,0.2933296
5:00:00 pm,6,17,497,2.33065,0,0.19,0.12,0,0,0,0.786809,0,1.54384,0,0.2933296,0,0.2933296
6:00:00 pm,6,18,498,2.75471,0,0.19,0.12,0,0,0,1.21087,0,1.54384,0,0.2933296,0,0.2933296
7:00:00 pm,6,19,499,2.74841,0,0.19,0.12,0,0,0,1.20457,0,1.54384,0,0.2933296,0,0.2933296
8:00:00 pm,6,20,500,2.55385,0,0.19,0.12,0,0,0,1.01001,0,1.54384,0,0.2933296,0,0.2933296
9:00:00 pm,6,21,501,2.32217,0,0.19,0.12,0,0,0,0.778337,0,1.54384,0,0.2933296,0,0.2933296
10:00:00 pm,6,22,502,1.89576,0,0.19,0.12,0,0,0,0.260483,0,1.63527,0,0.3107013,0,0.3107013
11:00:00 pm,6,23,503,1.45305,0,0.19,0.12,0,0,0,0,0,1.45305,0,0.2760795,0,0.2760795
12:00:00 am,0,0,504,1.00577,0,0.19,0.12,0,0,0,0,0,1.00577,0,0.1910963,0,0.1910963
1:00:00 am,0,1,505,0.826211,0,0.19,0.12,0,0,0,0,0,0.826211,0,0.15698009,0,0.15698009
2:00:00 am,0,2,506,0.76569,0,0.19,0.12,0,0,0,0,0,0.76569,0,0.1454811,0,0.1454811
3:00:00 am,0,3,507,0.759789,0,0.19,0.12,0,0,0,0,0,0.759789,0,0.14435991,0,0.14435991
4:00:00 am,0,4,508,0.808451,0,0.19,0.12,0,0,0,0,0,0.808451,0,0.15360569,0,0.15360569
5:00:00 am,0,5,509,1.0786,0,0.19,0.12,0,0,0,0,0,1.0786,0,0.204934,0,0.204934
6:00:00 am,0,6,510,1.71873,0,0.19,0.12,0,0,0,0,0,1.71873,0,0.3265587,0,0.3265587
7:00:00 am,0,7,511,2.13351,0,0.19,0.12,0,0,0,0,0,2.13351,0,0.4053669,0,0.4053669
8:00:00 am,0,8,512,2.07031,0.0089368,0.19,0.12,0.0089368,0,0,0,0,2.06137,0,0.3916603,0,0.3916603
9:00:00 am,0,9,513,1.8179,0.212573,0.19,0.12,0.212573,0,0,0,0,1.60532,0,0.3050108,0,0.3050108
10:00:00 am,0,10,514,1.72303,0.254773,0.19,0.12,0.254773,0,0,0,0,1.46826,0,0.2789694,0,0.2789694
11:00:00 am,0,11,515,1.61675,0.204741,0.19,0.12,0.204741,0,0,0,0,1.41201,0,0.2682819,0,0.2682819
12:00:00 pm,0,12,516,1.50468,0.156315,0.19,0.12,0.156315,0,0,0,0,1.34836,0,0.2561884,0,0.2561884
1:00:00 pm,0,13,517,1.42151,0.260543,0.19,0.12,0.260543,0,0,0,0,1.16097,0,0.2205843,0,0.2205843
2:00:00 pm,0,14,518,1.37122,1.42382,0.19,0.12,1.37122,0.0525946,0,0,0,0,0,0,0,0
3:00:00 pm,0,15,519,1.44066,0.782333,0.19,0.12,0.782333,0,0,0,0,0.658327,0,0.12508213,0,0.12508213
4:00:00 pm,0,16,520,1.74291,0.562636,0.19,0.12,0.562636,0,0,0,0,1.18027,0,0.2242513,0,0.2242513
5:00:00 pm,0,17,521,2.31863,0,0.19,0.12,0,0,0,0.0484578,0,2.27017,0,0.4313323,0,0.4313323
6:00:00 pm,0,18,522,2.75235,0,0.19,0.12,0,0,0,0,0,2.75235,0,0.5229465,0,0.5229465
7:00:00 pm,0,19,523,2.73871,0,0.19,0.12,0,0,0,0,0,2.73871,0,0.5203549,0,0.5203549
8:00:00 pm,0,20,524,2.53376,0,0.19,0.12,0,0,0,0,0,2.53376,0,0.4814144,0,0.4814144
9:00:00 pm,0,21,525,2.29354,0,0.19,0.12,0,0,0,0,0,2.29354,0,0.4357726,0,0.4357726
10:00:00 pm,0,22,526,1.86067,0,0.19,0.12,0,0,0,0,0,1.86067,0,0.3535273,0,0.3535273
11:00:00 pm,0,23,527,1.40487,0,0.19,0.12,0,0,0,0,0,1.40487,0,0.2669253,0,0.2669253
12:00:00 am,1,0,528,0.934048,0,0.19,0.12,0,0,0,0,0,0.934048,0,0.17746912,0,0.17746912
1:00:00 am,1,1,529,0.757309,0,0.19,0.12,0,0,0,0,0,0.757309,0,0.14388871,0,0.14388871
2:00:00 am,1,2,530,0.694891,0,0.19,0.12,0,0,0,0,0,0.694891,0,0.13202929,0,0.13202929
3:00:00 am,1,3,531,0.690347,0,0.19,0.12,0,0,0,0,0,0.690347,0,0.13116593,0,0.13116593
4:00:00 am,1,4,532,0.733392,0,0.19,0.12,0,0,0,0,0,0.733392,0,0.13934448,0,0.13934448
5:00:00 am,1,5,533,0.98615,0,0.19,0.12,0,0,0,0,0,0.98615,0,0.1873685,0,0.1873685
6:00:00 am,1,6,534,1.56776,0,0.19,0.12,0,0,0,0,0,1.56776,0,0.2978744,0,0.2978744
7:00:00 am,1,7,535,1.98374,0.0668154,0.19,0.12,0.0668154,0,0,0,0,1.91693,0,0.3642167,0,0.3642167
8:00:00 am,1,8,536,1.89971,1.34786,0.19,0.12,1.34786,0,0,0,0,0.551853,0,0.10485207,0,0.10485207
9:00:00 am,1,9,537,1.64459,2.48876,0.19,0.12,1.64459,0.844172,0,0,0,0,0,0,0,0
10:00:00 am,1,10,538,1.53767,3.18999,0.19,0.12,1.53767,1.65232,0,0,0,0,0,0,0,0
11:00:00 am,1,11,539,1.44385,3.58719,0.19,0.12,1.44385,2.14334,-2.22045E-16,0,0,0,0,0,-2.66454E-17,2.66454E-17
12:00:00 pm,1,12,540,1.35035,3.68012,0.19,0.12,1.35035,2.32978,2.22045E-16,0,0,0,0,0,2.66454E-17,-2.66454E-17
1:00:00 pm,1,13,541,1.27589,2.39352,0.19,0.12,1.27589,1.11763,0,0,0,0,0,0,0,0
2:00:00 pm,1,14,542,1.23705,2.9525,0.19,0.12,1.23705,0.180213,1.53524,0,0,0,0,0,0.1842288,-0.1842288
3:00:00 pm,1,15,543,1.3178,1.2916,0.19,0.12,1.2916,0,0,0,0,0.0261993,0,0.004977867,0,0.004977867
4:00:00 pm,1,16,544,1.62934,0.429257,0.19,0.12,0.429257,0,0,0,0,1.20008,0,0.2280152,0,0.2280152
5:00:00 pm,1,17,545,2.23835,0,0.19,0.12,0,0,0,0.694513,0,1.54384,0,0.2933296,0,0.2933296
6:00:00 pm,1,18,546,2.64927,0,0.19,0.12,0,0,0,1.10544,0,1.54384,0,0.2933296,0,0.2933296
7:00:00 pm,1,19,547,2.62755,0,0.19,0.12,0,0,0,1.08371,0,1.54384,0,0.2933296,0,0.2933296
8:00:00 pm,1,20,548,2.42983,0,0.19,0.12,0,0,0,0.885989,0,1.54384,0,0.2933296,0,0.2933296
9:00:00 pm,1,21,549,2.20607,0,0.19,0.12,0,0,0,0.66223,0,1.54384,0,0.2933296,0,0.2933296
10:00:00 pm,1,22,550,1.79551,0,0.19,0.12,0,0,0,0.25167,0,1.54384,0,0.2933296,0,0.2933296
11:00:00 pm,1,23,551,1.38206,0,0.19,0.12,0,0,0,0,0,1.38206,0,0.2625914,0,0.2625914
12:00:00 am,2,0,552,0.966073,0,0.19,0.12,0,0,0,0,0,0.966073,0,0.18355387,0,0.18355387
1:00:00 am,2,1,553,0.791928,0,0.19,0.12,0,0,0,0,0,0.791928,0,0.15046632,0,0.15046632
2:00:00 am,2,2,554,0.738668,0,0.19,0.12,0,0,0,0,0,0.738668,0,0.14034692,0,0.14034692
3:00:00 am,2,3,555,0.737936,0,0.19,0.12,0,0,0,0,0,0.737936,0,0.14020784,0,0.14020784
4:00:00 am,2,4,556,0.787216,0,0.19,0.12,0,0,0,0,0,0.787216,0,0.14957104,0,0.14957104
5:00:00 am,2,5,557,1.0461,0,0.19,0.12,0,0,0,0,0,1.0461,0,0.198759,0,0.198759
6:00:00 am,2,6,558,1.63157,0,0.19,0.12,0,0,0,0.0877281,0,1.54384,0,0.2933296,0,0.2933296
7:00:00 am,2,7,559,2.05276,0,0.19,0.12,0,0,0,0.508921,0,1.54384,0,0.2933296,0,0.2933296
8:00:00 am,2,8,560,1.96879,0,0.19,0.12,0,0,0,0.424949,0,1.54384,0,0.2933296,0,0.2933296
9:00:00 am,2,9,561,1.71512,0.094097,0.19,0.12,0.094097,0,0,0.0771837,0,1.54384,0,0.2933296,0,0.2933296
10:00:00 am,2,10,562,1.63857,0.0675545,0.19,0.12,0.0675545,0,0,0.0271788,0,1.54384,0,0.2933296,0,0.2933296
11:00:00 am,2,11,563,1.53544,0.160842,0.19,0.12,0.160842,0,0,0,0,1.3746,0,0.261174,0,0.261174
12:00:00 pm,2,12,564,1.4397,0.320719,0.19,0.12,0.320719,0,0,0,0,1.11898,0,0.2126062,0,0.2126062
1:00:00 pm,2,13,565,1.37202,0.216463,0.19,0.12,0.216463,0,0,0,0,1.15556,0,0.2195564,0,0.2195564
2:00:00 pm,2,14,566,1.33178,0.217385,0.19,0.12,0.217385,0,0,0,0,1.11439,0,0.2117341,0,0.2117341
3:00:00 pm,2,15,567,1.40307,0.118422,0.19,0.12,0.118422,0,0,0,0,1.28464,0,0.2440816,0,0.2440816
4:00:00 pm,2,16,568,1.70129,0.0233198,0.19,0.12,0.0233198,0,0,0.134131,0,1.54384,0,0.2933296,0,0.2933296
5:00:00 pm,2,17,569,2.26798,0,0.19,0.12,0,0,0,0.724144,0,1.54384,0,0.2933296,0,0.2933296
6:00:00 pm,2,18,570,2.70732,0,0.19,0.12,0,0,0,0.846841,0,1.86048,0,0.3534912,0,0.3534912
7:00:00 pm,2,19,571,2.65308,0,0.19,0.12,0,0,0,0,0,2.65308,0,0.5040852,0,0.5040852
8:00:00 pm,2,20,572,2.4433,0,0.19,0.12,0,0,0,0,0,2.4433,0,0.464227,0,0.464227
9:00:00 pm,2,21,573,2.21979,0,0.19,0.12,0,0,0,0,0,2.21979,0,0.4217601,0,0.4217601
10:00:00 pm,2,22,574,1.80151,0,0.19,0.12,0,0,0,0,0,1.80151,0,0.3422869,0,0.3422869
11:00:00 pm,2,23,575,1.38287,0,0.19,0.12,0,0,0,0,0,1.38287,0,0.2627453,0,0.2627453
12:00:00 am,3,0,576,0.959787,0,0.19,0.12,0,0,0,0,0,0.959787,0,0.18235953,0,0.18235953
1:00:00 am,3,1,577,0.785282,0,0.19,0.12,0,0,0,0,0,0.785282,0,0.14920358,0,0.14920358
2:00:00 am,3,2,578,0.724715,0,0.19,0.12,0,0,0,0,0,0.724715,0,0.13769585,0,0.13769585
3:00:00 am,3,3,579,0.71796,0,0.19,0.12,0,0,0,0,0,0.71796,0,0.1364124,0,0.1364124
4:00:00 am,3,4,580,0.764159,0,0.19,0.12,0,0,0,0,0,0.764159,0,0.14519021,0,0.14519021
5:00:00 am,3,5,581,1.01445,0,0.19,0.12,0,0,0,0,0,1.01445,0,0.1927455,0,0.1927455
6:00:00 am,3,6,582,1.59786,0,0.19,0.12,0,0,0,0,0,1.59786,0,0.3035934,0,0.3035934
7:00:00 am,3,7,583,1.99887,0,0.19,0.12,0,0,0,0,0,1.99887,0,0.3797853,0,0.3797853
8:00:00 am,3,8,584,1.92402,0.28199,0.19,0.12,0.28199,0,0,0,0,1.64203,0,0.3119857,0,0.3119857
9:00:00 am,3,9,585,1.66821,0.137345,0.19,0.12,0.137345,0,0,0,0,1.53087,0,0.2908653,0,0.2908653
10:00:00 am,3,10,586,1.57851,0.445542,0.19,0.12,0.445542,0,0,0,0,1.13297,0,0.2152643,0,0.2152643
11:00:00 am,3,11,587,1.47476,0.811258,0.19,0.12,0.811258,0,0,0,0,0.6635,0,0.126065,0,0.126065
12:00:00 pm,3,12,588,1.37966,3.54134,0.19,0.12,1.37966,2.16168,2.22045E-16,0,0,0,0,0,2.66454E-17,-2.66454E-17
1:00:00 pm,3,13,589,1.30911,1.53939,0.19,0.12,1.30911,0.23028,0,0,0,0,0,0,0,0
2:00:00 pm,3,14,590,1.26354,0.405696,0.19,0.12,0.405696,0,0,0,0,0.857842,0,0.16298998,0,0.16298998
3:00:00 pm,3,15,591,1.3309,2.00792,0.19,0.12,1.3309,0.677017,0,0,0,0,0,0,0,0
4:00:00 pm,3,16,592,1.64286,0,0.19,0.12,0,0,0,0.0990264,0,1.54384,0,0.2933296,0,0.2933296
5:00:00 pm,3,17,593,2.24052,0,0.19,0.12,0,0,0,0.696685,0,1.54384,0,0.2933296,0,0.2933296
6:00:00 pm,3,18,594,2.65002,0,0.19,0.12,0,0,0,1.10618,0,1.54384,0,0.2933296,0,0.2933296
7:00:00 pm,3,19,595,2.63054,0,0.19,0.12,0,0,0,0.906509,0,1.72403,0,0.3275657,0,0.3275657
8:00:00 pm,3,20,596,2.43348,0,0.19,0.12,0,0,0,0,0,2.43348,0,0.4623612,0,0.4623612
9:00:00 pm,3,21,597,2.21002,0,0.19,0.12,0,0,0,0,0,2.21002,0,0.4199038,0,0.4199038
10:00:00 pm,3,22,598,1.80242,0,0.19,0.12,0,0,0,0,0,1.80242,0,0.3424598,0,0.3424598
11:00:00 pm,3,23,599,1.38719,0,0.19,0.12,0,0,0,0,0,1.38719,0,0.2635661,0,0.2635661
